,RATE01 GMP to Customer,RATE01 Customer to GMP,RATE1S Customer Generation,
09/24/2013 07:45 PM,0.21,0.00,0.00
09/24/2013 08:00 PM,1.12,0.00,0.00
09/24/2013 08:15 PM,1.01,0.00,0.00
09/24/2013 08:30 PM,0.83,0.00,0.00
09/24/2013 08:45 PM,0.66,0.00,0.00
09/24/2013 09:00 PM,0.42,0.00,0.00
09/24/2013 09:15 PM,0.29,0.00,0.00
09/24/2013 09:30 PM,0.18,0.00,0.00
09/24/2013 09:45 PM,0.18,0.00,0.00
09/24/2013 10:00 PM,0.19,0.00,0.00
09/24/2013 10:15 PM,0.22,0.00,0.00
09/24/2013 10:30 PM,0.15,0.00,0.00
09/24/2013 10:45 PM,0.12,0.00,0.00
09/24/2013 11:00 PM,0.12,0.00,0.00
09/24/2013 11:15 PM,0.11,0.00,0.00
09/24/2013 11:30 PM,0.11,0.00,0.00
09/24/2013 11:45 PM,0.07,0.00,0.00
09/25/2013 12:00 AM,0.06,0.00,0.00
09/25/2013 12:15 AM,0.06,0.00,0.00
09/25/2013 12:30 AM,0.06,0.00,0.00
09/25/2013 12:45 AM,0.13,0.00,0.00
09/25/2013 01:00 AM,0.04,0.00,0.00
09/25/2013 01:15 AM,0.06,0.00,0.00
09/25/2013 01:30 AM,0.09,0.00,0.00
09/25/2013 01:45 AM,0.09,0.00,0.00
09/25/2013 02:00 AM,0.09,0.00,0.00
09/25/2013 02:15 AM,0.09,0.00,0.00
09/25/2013 02:30 AM,0.10,0.00,0.00
09/25/2013 02:45 AM,0.09,0.00,0.00
09/25/2013 03:00 AM,0.09,0.00,0.00
09/25/2013 03:15 AM,0.09,0.00,0.00
09/25/2013 03:30 AM,0.09,0.00,0.00
09/25/2013 03:45 AM,0.10,0.00,0.00
09/25/2013 04:00 AM,0.09,0.00,0.00
09/25/2013 04:15 AM,0.05,0.00,0.00
09/25/2013 04:30 AM,0.03,0.00,0.00
09/25/2013 04:45 AM,0.04,0.00,0.00
09/25/2013 05:00 AM,0.05,0.00,0.00
09/25/2013 05:15 AM,0.06,0.00,0.00
09/25/2013 05:30 AM,0.09,0.00,0.00
09/25/2013 05:45 AM,0.09,0.00,0.00
09/25/2013 06:00 AM,0.09,0.00,0.00
09/25/2013 06:15 AM,0.10,0.00,0.00
09/25/2013 06:30 AM,0.94,0.00,0.00
09/25/2013 06:45 AM,0.17,0.00,0.00
09/25/2013 07:00 AM,0.04,0.00,0.00
09/25/2013 07:15 AM,0.03,0.00,0.00
09/25/2013 07:30 AM,0.04,0.00,0.02
09/25/2013 07:45 AM,0.00,0.09,0.12
09/25/2013 08:00 AM,0.00,0.31,0.37
09/25/2013 08:15 AM,0.00,0.36,0.45
09/25/2013 08:30 AM,0.00,0.41,0.50
09/25/2013 08:45 AM,0.00,0.47,0.56
09/25/2013 09:00 AM,0.00,0.50,0.59
09/25/2013 09:15 AM,0.00,0.54,0.63
09/25/2013 09:30 AM,0.00,0.61,0.67
09/25/2013 09:45 AM,0.00,0.66,0.70
09/25/2013 10:00 AM,0.00,0.69,0.73
09/25/2013 10:15 AM,0.00,0.70,0.75
09/25/2013 10:30 AM,0.00,0.73,0.77
09/25/2013 10:45 AM,0.00,0.71,0.80
09/25/2013 11:00 AM,0.00,0.53,0.63
09/25/2013 11:15 AM,0.00,0.68,0.77
09/25/2013 11:30 AM,0.00,0.74,0.83
09/25/2013 11:45 AM,0.00,0.73,0.83
09/25/2013 12:00 PM,0.00,0.74,0.83
09/25/2013 12:15 PM,0.00,0.78,0.83
09/25/2013 12:30 PM,0.00,0.73,0.76
09/25/2013 12:45 PM,0.00,0.61,0.67
09/25/2013 01:00 PM,0.00,0.66,0.69
09/25/2013 01:15 PM,0.00,0.56,0.62
09/25/2013 01:30 PM,0.00,0.29,0.38
09/25/2013 01:45 PM,0.00,0.18,0.27
09/25/2013 02:00 PM,0.00,0.21,0.31
09/25/2013 02:15 PM,0.00,0.23,0.32
09/25/2013 02:30 PM,0.00,0.19,0.28
09/25/2013 02:45 PM,0.00,0.17,0.26
09/25/2013 03:00 PM,0.00,0.21,0.27
09/25/2013 03:15 PM,0.00,0.31,0.35
09/25/2013 03:30 PM,0.00,0.33,0.37
09/25/2013 03:45 PM,0.00,0.18,0.23
09/25/2013 04:00 PM,0.00,0.11,0.15
09/25/2013 04:15 PM,0.00,0.10,0.20
09/25/2013 04:30 PM,0.02,0.06,0.17
09/25/2013 04:45 PM,0.00,0.11,0.15
09/25/2013 05:00 PM,0.00,0.05,0.11
09/25/2013 05:15 PM,0.04,0.00,0.06
09/25/2013 05:30 PM,0.05,0.00,0.03
09/25/2013 05:45 PM,0.07,0.00,0.02
09/25/2013 06:00 PM,0.08,0.00,0.02
09/25/2013 06:15 PM,0.08,0.00,0.01
09/25/2013 06:30 PM,0.09,0.00,0.01
09/25/2013 06:45 PM,0.10,0.00,0.00
09/25/2013 07:00 PM,0.12,0.00,0.00
09/25/2013 07:15 PM,0.12,0.00,0.00
09/25/2013 07:30 PM,0.13,0.00,0.00
09/25/2013 07:45 PM,0.12,0.00,0.00
09/25/2013 08:00 PM,0.13,0.00,0.00
09/25/2013 08:15 PM,0.12,0.00,0.00
